Study_Code,Clinical_Department,Country,Phase,Rare_Disease,New_Indication,Elderly_Usage,Number_of_Sites,CTT_Actual,Actual_Final_Protocol,CTT_FP_Weeks,Risk_Score,Success_Score,FSI_Demand
3b7a0f00,Endocrinology,UK,1,1,0,1,13,17,11,15,0.7627038750900853,0.6196817323562327,1.1919123699441456
6ee9fc84,Oncology,France,2,1,0,1,45,13,6,4,0.7318210493701395,0.29341404544414657,0.5249087859401849
e00033e4,Endocrinology,Australia,2,1,1,0,10,5,1,46,0.9594344587855289,0.34388039256283454,5.259256228336991
b3a4eddf,Neurology,France,2,1,0,1,16,5,9,22,0.7519795166557367,0.6592053789800864,1.5667013567992747
efaba7ea,Neurology,Japan,3,1,1,1,34,9,11,32,0.7253359777192464,0.7658756032275233,0.8250989784054684
557a0d54,Oncology,USA,1,0,1,1,24,12,10,50,0.7247835001563866,0.7656937166760194,1.9865701445435868
b0b15a67,Infectious Disease,Canada,3,0,0,0,24,22,4,51,0.8946707100833585,0.5340190706837474,2.416135640527591
942b4853,Cardiology,Canada,4,0,1,0,31,8,2,42,0.36661305958799506,0.5088672199084919,1.1480325294177434
9d4c6250,Neurology,France,4,0,0,1,24,26,6,45,0.37008289827442387,0.8088806658081317,1.4767027040360037
6753c5c8,Neurology,Canada,1,1,1,1,11,5,5,28,0.767092428734443,0.2737312526012654,3.098264634576088
123380b8,Infectious Disease,Australia,2,1,0,0,44,19,3,19,0.3058346234351147,0.23698220277561333,0.6057609517659914
e4ab2403,Infectious Disease,USA,1,1,0,1,44,24,3,20,0.9208180037331729,0.6982255594265588,0.6680204079444917
ec7d692a,Endocrinology,Japan,1,1,1,1,34,8,5,31,0.5813035525781974,0.46855624095032977,0.8839797220322729
c042c972,Endocrinology,USA,1,1,0,1,12,29,4,42,0.37011243528354865,0.7389986145131628,3.1980608372161323
e11327ea,Cardiology,UK,3,0,0,0,6,13,5,46,0.7984899367209842,0.33094020111691236,8.150130770111499
7c0ea199,Cardiology,France,4,0,0,1,18,26,2,8,0.3810885668877665,0.39238469296009026,0.43914526630372097
c3f21f0d,Oncology,USA,1,0,1,1,14,28,11,4,0.9669504853646845,0.9070098842668516,0.21731453798099643
c1c8dfbc,Endocrinology,Australia,1,0,1,0,22,24,1,6,0.9846902887524862,0.47949087413942937,0.7583431009797954
0eb691b7,Neurology,Canada,1,0,0,1,22,14,5,51,0.7001166177695766,0.631858122748346,2.2670748345904768
69698799,Endocrinology,Germany,3,1,0,0,20,28,11,27,0.20227050077520634,0.19601397470647852,1.4044530249133038
1a6f2a5f,Neurology,USA,3,1,1,0,9,19,1,32,0.3368879649399633,0.2609462549734829,3.588507862651652
8ca88c54,Infectious Disease,France,3,1,1,0,35,7,3,18,0.5638752659944498,0.13229895594037983,0.8939085847033286
e08ffd5a,Endocrinology,Japan,1,1,1,1,41,6,8,7,0.8663027050881834,0.48193373058549993,0.4013851335108535
4e70f7b0,Infectious Disease,Canada,2,1,0,1,24,26,11,47,0.2663978472478258,0.9900280040455215,1.337412763504042
2dcf99d9,Cardiology,Japan,2,0,1,1,27,9,8,4,0.1939631131125391,0.8864858373863195,0.0
acf5b31a,Cardiology,France,2,0,0,1,36,28,9,18,0.167029734870132,0.6696180234464563,0.006109788457451439
5ad5c794,Oncology,Canada,4,0,1,1,46,5,1,27,0.5562708061240422,0.8749868427617195,0.19469147603219766
b25bbae3,Endocrinology,UK,1,1,0,1,21,15,4,34,0.8962308726352352,0.6347524207171807,1.715468564969008
47d5f7c3,Infectious Disease,Canada,2,1,1,1,17,16,6,23,0.13812331837950312,0.43189199230072395,1.0060099437316423
de6d0d28,Neurology,UK,2,1,0,1,17,7,7,13,0.29108938059418116,0.25619176099100377,0.7624493681788471
1c3f0a9b,Cardiology,Japan,2,1,1,0,21,27,5,14,0.7239313142555516,0.6877438675842018,0.7321301154295007
5d462bd4,Cardiology,Japan,1,0,1,1,19,20,7,21,0.8432770916293438,0.27374614875167086,1.639290859683497
809bb3d0,Neurology,France,2,1,0,1,30,18,11,37,0.8266595763692526,0.4756855754800542,1.5124724482528038
60def42e,Infectious Disease,UK,2,0,1,0,48,16,10,31,0.806561251588298,0.8432216579397368,0.45883898726766115
9b44a82b,Infectious Disease,Japan,1,1,1,1,32,24,8,41,0.21681982073200598,0.21630637230555566,1.2866087979687253
a0824441,Endocrinology,UK,4,0,1,0,46,20,10,19,0.4575138239646267,0.2161192771511156,0.5747820056972939
5f1bd99f,Endocrinology,Japan,3,1,1,1,49,25,6,27,0.9862701965485718,0.30196217403243764,1.3674090840559692
a24591c6,Oncology,Canada,2,1,0,1,34,12,11,42,0.9899988144292793,0.5967255764100692,1.6435820218000794
fc5736ba,Cardiology,USA,3,0,0,0,47,21,4,15,0.6421846527587691,0.32655113043392175,0.6909927424983592
bba46b6c,Endocrinology,Australia,4,0,1,0,39,21,1,45,0.7383404842490208,0.5528781435295007,1.3144296279367567
059f5fa7,Infectious Disease,Germany,4,1,0,1,26,11,11,10,0.9561554166567782,0.37178434995371845,0.9891144802952355
24b8ae2a,Neurology,Australia,2,0,0,0,14,19,5,39,0.5049350751170893,0.555617984417565,2.6459598448367845
137d6c13,Infectious Disease,Canada,1,1,0,1,15,13,10,20,0.22318017209541396,0.3498683041015572,1.0888233187602294
c956025c,Cardiology,India,4,1,0,1,42,8,10,7,0.7020539879644704,0.9820111380477087,0.0
eafdfdc0,Infectious Disease,Australia,3,0,0,1,37,12,10,40,0.9640920744104712,0.5434461110277711,1.5587662099838888
2854f7b1,Oncology,USA,3,1,1,1,10,14,4,36,0.727485484479665,0.7692790906974161,3.363625216776091
7d83dd48,Cardiology,India,3,1,0,1,41,19,5,22,0.822989014321364,0.7304919030083845,0.5791721280862339
79c97edd,Neurology,Japan,3,0,1,1,11,27,4,29,0.48047392357355356,0.541503437332925,2.759546333393104
a26018af,Oncology,Germany,4,1,0,0,48,22,9,14,0.18681683873036597,0.3149758555011327,0.21143040506289543
9b874345,Cardiology,Germany,2,1,1,0,16,18,3,34,0.25199387789656,0.5596464501215783,1.9711120311440316
0e305847,Neurology,Japan,2,1,1,0,11,9,3,4,0.9843893464919294,0.712874461348391,0.5717467536010435
c89da5ff,Oncology,Japan,3,1,1,1,6,13,10,43,0.5438658852948588,0.5139273435068906,7.150814631955192
4516a8c2,Oncology,UK,2,0,0,0,5,17,7,39,0.11081853115952489,0.17373259662646745,7.833759266567507
6510b3f7,Cardiology,Japan,3,0,0,1,27,29,2,32,0.9598305526580564,0.11618490660227557,2.0911828667787984
70b56582,Endocrinology,France,3,0,1,0,29,23,9,28,0.5480019207739477,0.39508912762105464,1.1089915769262348
54ac2339,Oncology,Australia,1,1,1,1,22,15,8,50,0.8526415584626539,0.23520153348398073,2.7639157167790955
33fdf3fc,Oncology,Japan,4,0,0,1,48,16,6,21,0.5936123278332042,0.9155712213333961,0.23122630272249914
9c7a379d,Neurology,France,4,0,0,1,11,7,9,6,0.19153205530728498,0.2582494030764324,0.7297600124381691
003d5ea1,Infectious Disease,Japan,3,0,1,1,7,6,11,21,0.654012623918752,0.4548544426104095,3.041971562478667
cf4bdc97,Cardiology,UK,4,1,0,1,33,27,3,10,0.9976602486876484,0.7408697608643332,0.7001827058285621
e2d799df,Cardiology,France,2,0,0,0,14,26,4,31,0.13126400438134878,0.8338794940144548,1.4648401103868713
d7e5a777,Endocrinology,Australia,3,0,0,1,47,19,7,20,0.8576147777635397,0.5299418378603178,0.7198579896930238
0f7c705c,Endocrinology,USA,1,1,0,0,9,9,1,28,0.3119327160856885,0.2630215086475529,3.1869862673030807
42182288,Cardiology,France,2,1,0,1,38,11,1,21,0.45447960044096714,0.34380570121826776,0.5427531502560681
6467729a,Endocrinology,Canada,1,1,0,1,12,8,1,43,0.4354385605956058,0.47707160287703243,3.537986446557468
f50f71e1,Neurology,UK,1,1,1,1,18,9,8,46,0.9089174748422076,0.42813513039302464,2.875212537224521
4fc9e4af,Cardiology,India,4,1,1,0,44,29,6,6,0.5540375699486544,0.4138054814526909,0.3242039738374203
dbe34edd,Endocrinology,Australia,4,1,1,1,10,20,3,28,0.5024568581509847,0.21866842158099786,3.3071606403663036
96a04017,Cardiology,France,3,0,1,0,5,19,10,10,0.8362225979530987,0.9219792269538548,1.8502902220828779
d9eb3335,Infectious Disease,Canada,4,0,1,1,37,20,7,50,0.144016420874453,0.12678094577594354,1.3517124926206896
17c236aa,Oncology,Canada,1,1,1,0,44,29,6,13,0.1778106835857014,0.49600191508817615,0.0
77d1ca8d,Cardiology,Australia,1,1,0,0,15,8,5,47,0.11951997118866037,0.982289343252778,2.3692108206683162
597e82e3,Oncology,Australia,2,0,0,0,28,10,3,47,0.7191846136067956,0.6937515449416919,1.7445617341417123
efc49b18,Endocrinology,Canada,1,1,1,1,14,22,4,22,0.5730545233712631,0.4198695973597749,1.8166480984752524
785bc7eb,Oncology,Japan,3,1,1,1,48,7,11,18,0.8884199132814544,0.23148782600785292,0.981308553753364
1b5f9312,Cardiology,Canada,3,0,1,0,27,29,11,24,0.5486796126753452,0.9674853450811849,0.5134400569650286
3a33e409,Infectious Disease,Japan,4,1,0,1,20,26,1,24,0.29963761548579476,0.11258772568583475,1.0502693165063741
d419b804,Endocrinology,India,4,1,0,1,41,28,9,40,0.8246326357939745,0.7132488135518291,1.1537398355386095
a9329c2f,Cardiology,UK,4,0,0,1,20,9,5,31,0.36489146880936063,0.8921237243007946,0.9009884736290396
0345d2b7,Endocrinology,Germany,3,0,0,0,48,6,2,48,0.942120803936988,0.12264444089761799,1.7867169748893776
f6f1319a,Neurology,Japan,1,0,1,0,35,27,11,35,0.3253814990670164,0.752657377681451,0.6472492322499858
e95a0ff8,Oncology,Canada,4,0,1,1,10,20,9,44,0.2509485875832581,0.9989539851292614,3.498385619192006
e4ed5b60,Neurology,Canada,2,0,1,0,34,10,7,30,0.543991592359619,0.6756782217160144,0.8596095916422777
085a3015,Cardiology,USA,4,1,1,1,41,19,8,26,0.14546360617321902,0.47321105305905886,0.29396841344870234
a7ef611d,Infectious Disease,Canada,3,1,0,1,5,22,3,13,0.13277055563435589,0.8869606474206537,1.9911214568424258
beff78fd,Endocrinology,UK,4,1,0,0,46,10,7,43,0.5464130907299122,0.5987613217803655,0.7921499617416203
77aec5b2,Oncology,France,1,1,1,0,29,17,11,44,0.2935961927153088,0.7744967621109461,0.8550620374800124
0384aa52,Endocrinology,France,4,1,0,1,25,28,1,9,0.10841737455566318,0.6290010926366544,0.0
be137d9f,Cardiology,Canada,3,0,0,1,39,17,6,27,0.3664512202883695,0.13446198323915434,0.9830045361416317
7a289666,Endocrinology,USA,3,1,0,1,42,5,10,21,0.5296306184619327,0.2918304893848128,0.8048938229581422
4b317e58,Oncology,Japan,2,1,0,0,9,20,6,13,0.4548598313143809,0.17088721658807465,1.6148682455780272
5d71964f,Cardiology,UK,3,1,1,0,16,8,11,18,0.2219225195443808,0.19601898614490068,0.9884402263874891
b61bccdc,Endocrinology,USA,2,1,0,1,9,21,10,48,0.6217073450487798,0.11386494422926478,5.809943336762691
c8297fc9,Infectious Disease,Japan,1,1,1,1,13,22,6,46,0.7392996920328734,0.4790484811127377,3.850357148429233
f245bb3a,Cardiology,UK,3,0,0,0,48,20,3,37,0.7079852459469658,0.2607864685787486,1.2646107889121827
90c9ab3a,Cardiology,Canada,4,1,0,1,13,5,6,11,0.45438572915494524,0.8701268684445745,0.5876253405114313
7491791e,Infectious Disease,France,1,1,1,0,39,10,3,38,0.2238365360540026,0.7750337837865944,0.3858162064846408
1f1efaf5,Neurology,UK,4,1,1,0,5,15,10,30,0.5495380961416504,0.6158592953339463,5.749189156985235
7d0bf9e8,Oncology,Canada,4,1,0,1,14,10,9,28,0.9013885794433745,0.5401192108153559,2.4809360124564424
70addf86,Neurology,India,4,1,0,1,43,21,7,6,0.5218505640471096,0.3302817765183782,0.3506232026607371
f6b42cb8,Endocrinology,Germany,1,1,1,0,40,8,4,24,0.27611294476742887,0.5274563192874869,0.376875416530033
2da5b425,Infectious Disease,UK,1,0,0,1,41,18,3,42,0.18374797278435734,0.6771063482779697,0.6077409076194852
9acae29a,Neurology,Germany,3,1,0,0,39,18,6,35,0.9495339742889916,0.804005974173498,1.1693282565882572
86bf69ce,Cardiology,UK,4,0,1,0,21,24,9,24,0.7687084679892234,0.17351385963363408,1.735749752797712
4e14ef02,Endocrinology,Germany,2,0,0,0,17,12,3,12,0.3816702754304341,0.737618219870995,0.46758957183342253
52e893b7,Endocrinology,India,3,1,0,1,10,26,8,4,0.36581716558465704,0.7684568890851567,0.0525739029136788
8b4e8378,Neurology,France,1,1,0,1,41,6,6,7,0.9056966380503377,0.6030749808323708,0.4077951254042402
f88916dd,Neurology,Australia,2,1,0,1,36,9,4,7,0.259811411328686,0.2928872761328811,0.13804473242339818
b8255079,Infectious Disease,Japan,1,0,0,0,15,8,5,29,0.5815335606908901,0.5852661287510575,1.9912751676130165
94bccd2e,Oncology,Germany,2,1,1,0,21,14,3,37,0.7421538476613713,0.5524343936337793,1.8807417395079644
235ca757,Neurology,India,3,1,0,0,9,24,2,30,0.4567513167691206,0.5281390867481166,3.3505914735679827
9e123fb5,Neurology,Germany,2,1,1,0,10,28,9,18,0.1359121082887797,0.5145759239204657,1.4371545344530348
0958825d,Cardiology,France,3,0,1,1,14,25,3,48,0.3049829323475694,0.19974300966236777,3.5719731751666117
b2c4ac71,Endocrinology,Germany,1,0,0,1,37,7,6,35,0.9116273236981364,0.2646032363716283,1.737020565627469
97e908a1,Oncology,India,2,1,1,1,34,20,5,44,0.570807070155599,0.1875988796062081,1.7129825253658344
1537d84f,Cardiology,Canada,4,0,0,0,25,14,10,10,0.8338971218391728,0.318230044901186,0.9228082623295181
15c29bae,Infectious Disease,India,4,1,1,0,46,19,11,47,0.6001169885115556,0.3371291044576057,1.2764681681779204
82fa07b1,Infectious Disease,Australia,1,0,1,1,21,8,8,47,0.949241886141073,0.3205682753437409,2.853303152914496
ac9b7430,Neurology,Australia,2,1,1,0,31,5,5,17,0.9182206680011606,0.2898361613670431,1.2080015398286719
5b29aca9,Neurology,Australia,4,0,0,1,7,26,11,26,0.5345992378093617,0.76187984093631,3.6233374095704076
59eb63b4,Infectious Disease,USA,3,1,1,0,33,19,8,50,0.3864466228927145,0.8367088596383061,1.0037116523725067
4d7c11c5,Neurology,France,2,1,1,0,6,14,11,4,0.6415019086110492,0.39439829491531286,0.8450245664953067
530c3586,Oncology,Canada,2,0,1,0,33,24,5,35,0.7073989135025261,0.374616002516004,1.5218929611123857
8f46540c,Neurology,USA,4,0,0,0,40,26,11,44,0.5485195830705685,0.8596291147772571,0.732275774307456
0616a2b2,Endocrinology,France,3,0,0,0,38,22,10,29,0.8400548989855849,0.661531511499212,0.9632907688584854
830deb1d,Neurology,Canada,3,0,1,1,41,20,6,51,0.26499566960639453,0.3640944923101518,1.0856238698390461
0f6e4df4,Cardiology,Germany,3,0,1,1,46,25,5,12,0.40097064756162915,0.742251063327924,0.0
ab2a56d4,Oncology,Canada,2,1,1,1,5,13,2,19,0.7177387216298077,0.4101335292098506,4.127427711749154
a2575d40,Cardiology,India,1,1,1,0,30,28,10,34,0.32201547884880155,0.6279000529079558,0.9389655486767841
22df7364,Cardiology,USA,2,0,0,1,5,23,10,5,0.49586027021527046,0.9933706269890213,0.49628415804697673
34aa731f,Endocrinology,Germany,2,1,0,1,8,21,6,35,0.9673601919654634,0.3714349376944299,4.822759397945411
98e910f5,Oncology,India,4,1,0,0,43,14,7,13,0.6632883754179167,0.9374734006374998,0.039047614480807256
b610b9e9,Oncology,France,1,0,1,0,18,23,3,28,0.9541515111770131,0.38858717285622835,2.045524755011801
ca8541e6,Oncology,Canada,3,1,0,1,22,12,3,21,0.7501972629237182,0.5862580339373411,0.8565341752072557
4b785c1e,Oncology,India,4,1,1,1,38,23,7,48,0.7522000927004556,0.5139854106391359,1.4932842046258075
1dd30593,Oncology,Germany,2,0,1,1,5,9,11,37,0.632671456321185,0.8048436061095425,7.279596269600446
8b9001fe,Endocrinology,USA,1,0,1,1,26,6,10,32,0.22798773533325414,0.15498342953379535,1.4215440843818814
cb5ffd4f,Neurology,USA,3,1,0,1,20,19,4,48,0.567742861797659,0.6644100736617975,2.4790182621320755
306128a1,Cardiology,Australia,3,0,1,0,26,21,2,27,0.3273995804531239,0.7846002499139406,0.6463544367393727
a069e149,Oncology,Canada,2,1,0,1,20,14,9,6,0.9988052989161522,0.5249303662439073,0.8672316735328043
e21cef0b,Neurology,India,3,0,1,1,32,25,9,18,0.3402657460910985,0.19476334588402483,0.579545855199267
128dd8d1,Neurology,Australia,3,0,0,1,32,25,6,6,0.3076172591153037,0.3203245121363318,0.33697532713359735
9b22fda8,Cardiology,Germany,1,0,1,1,26,26,2,34,0.6614948396116401,0.7117051330907773,1.3842180323703257
f6dc0ba0,Endocrinology,Australia,4,0,0,1,10,6,3,13,0.5598539318976672,0.9058936469502836,0.9172487364507312
d69ac556,Infectious Disease,UK,1,1,1,1,29,13,5,41,0.11921762192906275,0.47944774630043974,1.1217289916056834
50d94720,Infectious Disease,France,4,0,0,0,46,6,11,25,0.21657986109322286,0.6043708315704333,0.21379410873721574
871a64b9,Neurology,Australia,4,0,1,0,6,22,11,17,0.8299386476447613,0.3055465330541759,3.504746798978958
3ebd9927,Cardiology,France,4,1,1,0,11,16,5,12,0.5353227596328045,0.4709919826331843,1.1401290906927226
889b1b40,Infectious Disease,Germany,3,1,1,1,21,19,9,21,0.23141369334071296,0.40311082699344236,0.7536796025772694
a4c88f7a,Neurology,UK,1,1,0,1,39,25,10,11,0.5187183065521602,0.6899729931743712,0.061796758462936675
8676a321,Endocrinology,USA,3,1,1,0,24,29,3,41,0.3278341747741633,0.9862290565076,1.1396180499362831
8ea7896f,Infectious Disease,Canada,2,0,1,1,48,24,2,18,0.30123231500110936,0.8319731067871176,0.0
c180c6a1,Neurology,Japan,1,1,1,1,6,10,10,49,0.961952748800594,0.27294812643356664,8.555963945109342
1509245b,Neurology,Japan,4,0,0,1,11,22,8,18,0.42582207417196694,0.6199107339760902,1.5316998772563108
9c140ced,Oncology,Canada,3,1,1,0,36,17,7,9,0.14178799420510524,0.15977054345356145,0.2594979971670737
2a505572,Endocrinology,Germany,3,0,1,0,23,8,9,15,0.9732940053735725,0.322223938158372,1.3050903138889967
20e5ccf8,Oncology,UK,1,1,0,0,16,16,3,45,0.815355617294942,0.2549959084543514,3.242305046041745
26ed7bf0,Cardiology,UK,1,0,1,1,13,13,6,22,0.32897197590774263,0.4019909838755167,1.4482997078803894
edcf5f01,Oncology,France,4,0,0,0,31,6,5,43,0.4680026512348523,0.7109325721397922,1.08071394493879
7ce90de3,Oncology,USA,4,1,1,0,18,20,5,8,0.8760606171356156,0.5494539852251441,0.807220586291884
2086031b,Infectious Disease,India,2,0,0,0,6,5,10,30,0.4216721673909468,0.9396183338462959,4.42347826226793
f57216b0,Neurology,Australia,4,0,0,1,25,8,8,13,0.610663637805939,0.2914739558636578,0.9291997019664833
92d15b16,Endocrinology,UK,3,0,0,0,8,19,1,46,0.5813711826981514,0.4277882316285462,5.808177016867576
d3098906,Oncology,Canada,2,0,1,0,25,24,1,49,0.46116509376591974,0.3968673191132226,1.9723632673367388
90324a53,Endocrinology,India,2,1,1,1,26,5,3,17,0.6755517116323445,0.31236726336393694,1.0873507075829985
1b4f3b5a,Oncology,Japan,2,0,0,0,6,24,11,37,0.5259616635716977,0.9938536922136201,5.661083136376288
7dd9ae1b,Cardiology,India,1,0,1,1,21,19,2,18,0.11910744250657557,0.448502990898749,0.49501231271842405
5bd92d44,Oncology,USA,4,1,1,1,23,7,2,32,0.8329447968831438,0.9464580824496386,1.213442216894711
5fcea864,Infectious Disease,Canada,2,1,0,0,44,17,2,29,0.20184020447834738,0.45142612646769054,0.3266109130212811
4117619f,Neurology,USA,1,1,0,0,28,22,4,30,0.5176809378022271,0.28368251086659485,1.3408447337538247
cea2351d,Cardiology,India,1,0,0,0,24,17,1,6,0.6219107118347474,0.20728569761444005,0.71299564368477
677889d0,Oncology,Australia,2,0,0,1,42,14,10,6,0.7349554487739617,0.8700068738579546,0.03052056152827825
029c1bcd,Endocrinology,Germany,2,1,1,0,16,24,9,38,0.4697168817591545,0.12888787643657043,2.65421064476724
ab89cad5,Cardiology,UK,3,0,1,0,29,28,5,38,0.7619936383274782,0.9679551295053532,1.0842341464169947
8ceec0a9,Cardiology,Canada,2,1,1,0,27,11,5,9,0.2182150762467132,0.4763720906069936,0.23476979731517053
2a900858,Oncology,Germany,3,0,1,1,38,29,9,17,0.6881009934437011,0.3226369159759214,0.6707241608104545
043d6204,Cardiology,India,2,1,1,1,36,12,5,29,0.8437050348271327,0.6557015189938262,1.182148199431726
d2752ad3,Endocrinology,UK,2,0,1,1,28,5,11,6,0.900499575553751,0.2196216926525677,0.9051355817986522
04ebf3cb,Cardiology,France,4,1,0,0,46,22,8,36,0.6216098463585003,0.16493101620972017,1.2212748868033036
51715243,Endocrinology,Germany,2,0,1,0,29,16,11,45,0.38160567826753355,0.8450050167186103,1.1836626333601254
cc010d44,Oncology,Germany,2,1,1,1,7,22,1,16,0.2470208605422638,0.4822036971627941,1.8438048421879185
ed106551,Neurology,India,3,0,1,0,29,28,1,32,0.41100287758970044,0.5664294208940788,1.0860536900156657
f1608508,Cardiology,Japan,3,0,0,0,32,16,4,12,0.5859769358389958,0.2590264079875584,0.8877231107462755
9ea2356d,Neurology,India,4,0,0,1,16,24,8,35,0.2766972015924045,0.15528182007424807,2.417712668264066
c4605618,Endocrinology,Germany,2,1,1,1,30,13,3,25,0.9572634151237837,0.4309985193866621,1.1493696921793832
6fb57708,Cardiology,UK,2,0,0,1,48,6,1,25,0.9074218859856185,0.5555316271420805,0.9491403719569197
02181947,Infectious Disease,Australia,3,0,0,0,12,18,11,37,0.12966147537888814,0.7888875596902251,2.588707104823865
02a68e1a,Neurology,Japan,1,0,1,0,9,8,9,13,0.60576561840735,0.550946800211917,1.653538141413453
552d32d0,Cardiology,India,1,1,1,0,15,19,9,28,0.8103779112219518,0.8042563159173126,1.7319793372486663
32981f1f,Neurology,Australia,1,0,1,1,46,21,9,15,0.3208527639406063,0.20388950170688247,0.5446859019157636
ad45fa2e,Cardiology,Canada,3,1,0,1,39,23,9,6,0.5715066091534695,0.15756649483955648,0.7473433084379817
61389d43,Oncology,India,3,0,0,0,31,10,2,22,0.4653926941684411,0.24297486772910648,0.9350418176587754
d5e55b8e,Neurology,Germany,1,1,1,1,45,13,11,36,0.2768916377962688,0.7948109141998557,0.1368106013174412
054703bf,Infectious Disease,Australia,1,1,0,1,48,21,11,50,0.6532636454882403,0.7833972077548312,0.9943983636725693
c34b63cd,Infectious Disease,Germany,2,0,0,0,42,19,11,29,0.9943229578661479,0.22723102405957732,1.562953921147936
c7cbcbb0,Endocrinology,France,3,1,0,1,23,9,4,16,0.42875853425195043,0.1278897924256118,0.9826000993067918
364f0951,Cardiology,Australia,3,1,1,0,36,22,2,10,0.5971411074380203,0.7167537425909486,0.039092797038467034
479e2d25,Neurology,Australia,1,0,1,1,32,27,7,37,0.39506921345935053,0.8697536049186797,0.7797528169442872
11cbcf05,Endocrinology,India,1,1,1,0,40,8,11,25,0.8892537551222472,0.778696925959164,0.6586759426009074
